#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FGSG_00499.3,FGSG_00499.2,UNCHANGED,
            FGSG_00500.3,FGSG_00500.2,UNCHANGED,
            FGSG_00501.3,FGSG_00501.2,UNCHANGED,
            FGSG_00502.3,FGSG_00502.2,UNCHANGED,
            FGSG_00503.3,FGSG_00503.2,UNCHANGED,
            FGSG_00504.3,FGSG_00504.2,UNCHANGED,
            FGSG_00505.3,FGSG_00505.2,UNCHANGED,
            FGSG_00506.3,FGSG_00506.2,UNCHANGED,
            FGSG_00507.3,FGSG_00507.2,UNCHANGED,
            FGSG_00508.3,FGSG_00508.2,UNCHANGED,
            FGSG_00509.3,FGSG_00509.2,UNCHANGED,
            FGSG_00510.3,FGSG_00510.2,UNCHANGED,
            FGSG_00511.3,FGSG_00511.2,UNCHANGED,
            FGSG_00512.3,FGSG_00512.2,UNCHANGED,
            FGSG_00513.3,FGSG_00513.2,UNCHANGED,
            FGSG_00514.3,FGSG_00514.2,UNCHANGED,
            FGSG_00515.3,FGSG_00515.2,UNCHANGED,
            FGSG_00516.3,FGSG_00516.2,UNCHANGED,
            FGSG_00517.3,FGSG_00517.2,UNCHANGED,
            FGSG_00518.3,FGSG_00518.2,UNCHANGED,
            FGSG_00519.3,FGSG_00519.2,UNCHANGED,
            FGSG_00520.3,FGSG_00520.2,UNCHANGED,
            FGSG_00521.3,FGSG_00521.2,UNCHANGED,
            FGSG_00522.3,FGSG_00522.2,UNCHANGED,
            FGSG_00523.3,FGSG_00523.2,UNCHANGED,
            FGSG_00524.3,FGSG_00524.2,UNCHANGED,
            FGSG_00525.3,FGSG_00525.2,UNCHANGED,
            FGSG_00526.3,FGSG_00526.2,UNCHANGED,
            FGSG_00527.3,FGSG_00527.2,UNCHANGED,
            FGSG_00528.3,FGSG_00528.2,UNCHANGED,
            FGSG_00529.3,FGSG_00529.2,UNCHANGED,
            FGSG_00530.3,FGSG_00530.2,UNCHANGED,
            FGSG_00531.3,FGSG_00531.2,UNCHANGED,
            FGSG_00532.3,FGSG_00532.2,UNCHANGED,
            FGSG_00533.3,FGSG_00533.2,UNCHANGED,
            FGSG_00534.3,FGSG_00534.2,UNCHANGED,
            FGSG_00535.3,FGSG_00535.2,UNCHANGED,
            FGSG_00536.3,FGSG_00536.2,UNCHANGED,
            FGSG_00537.3,FGSG_00537.2,UNCHANGED,
            FGSG_00538.3,FGSG_00538.2,UNCHANGED,
            FGSG_00539.3,FGSG_00539.2,UNCHANGED,
            FGSG_00540.3,FGSG_00540.2,UNCHANGED,
            FGSG_00541.3,FGSG_00541.2,UNCHANGED,
            FGSG_00542.3,FGSG_00542.2,UNCHANGED,
            FGSG_00543.3,FGSG_00543.2,UNCHANGED,
            FGSG_00544.3,FGSG_00544.2,UNCHANGED,
            FGSG_00545.3,FGSG_00545.2,UNCHANGED,
            FGSG_00546.3,FGSG_00546.2,UNCHANGED,
            FGSG_00548.3,FGSG_00548.2,CHANGE,SPLICING_CHANGED
            FGSG_00549.3,FGSG_00549.2,UNCHANGED,
            FGSG_00550.3,FGSG_00550.2,UNCHANGED,
            FGSG_00551.3,FGSG_00551.2,UNCHANGED,
            FGSG_00552.3,FGSG_00552.2,UNCHANGED,
            FGSG_00553.3,FGSG_00553.2,UNCHANGED,
            FGSG_00554.3,FGSG_00554.2,UNCHANGED,
            FGSG_00555.3,FGSG_00555.2,UNCHANGED,
            FGSG_00556.3,FGSG_00556.2,UNCHANGED,
            FGSG_00557.3,FGSG_00557.2,UNCHANGED,
            FGSG_00558.3,FGSG_00558.2,UNCHANGED,
            FGSG_00559.3,FGSG_00559.2,UNCHANGED,
            FGSG_00560.3,FGSG_00560.2,UNCHANGED,
            FGSG_00561.3,FGSG_00561.2,UNCHANGED,
            FGSG_00562.3,FGSG_00562.2,UNCHANGED,
            FGSG_00563.3,FGSG_00563.2,UNCHANGED,
            FGSG_00564.3,FGSG_00564.2,UNCHANGED,
            FGSG_00565.3,FGSG_00565.2,UNCHANGED,
            FGSG_00566.3,FGSG_00566.2,UNCHANGED,
            FGSG_00567.3,FGSG_00567.2,UNCHANGED,
            FGSG_00568.3,FGSG_00568.2,UNCHANGED,
            FGSG_00569.3,FGSG_00569.2,UNCHANGED,
            FGSG_00570.3,FGSG_00570.2,UNCHANGED,
            FGSG_00571.3,FGSG_00571.2,UNCHANGED,
            FGSG_00572.3,FGSG_00572.2,UNCHANGED,
            FGSG_00573.3,FGSG_00573.2,UNCHANGED,
            FGSG_00574.3,FGSG_00574.2,UNCHANGED,
            FGSG_00576.3,FGSG_00576.2,UNCHANGED,
            FGSG_00577.3,FGSG_00577.2,UNCHANGED,
            FGSG_00578.3,FGSG_00578.2,UNCHANGED,
            FGSG_00579.3,FGSG_00579.2,UNCHANGED,
            FGSG_00581.3,FGSG_00581.2,UNCHANGED,
            FGSG_00582.3,FGSG_00582.2,UNCHANGED,
            FGSG_00583.3,FGSG_00583.2,UNCHANGED,
            FGSG_00584.3,FGSG_00584.2,UNCHANGED,
            FGSG_00585.3,FGSG_00585.2,UNCHANGED,
            FGSG_00586.3,FGSG_00586.2,UNCHANGED,
            FGSG_00587.3,FGSG_00587.2,UNCHANGED,
            FGSG_00588.3,,DELETE,
            FGSG_00589.3,FGSG_00589.2,UNCHANGED,
            FGSG_00590.3,FGSG_00590.2,UNCHANGED,
            FGSG_00591.3,FGSG_00591.2,UNCHANGED,
            FGSG_00592.3,FGSG_00592.2,UNCHANGED,
            FGSG_00593.3,FGSG_00593.2,UNCHANGED,
            FGSG_00594.3,FGSG_00594.2,UNCHANGED,
            FGSG_00595.3,FGSG_00595.2,UNCHANGED,
            FGSG_00596.3,FGSG_00596.2,UNCHANGED,
            FGSG_00597.3,FGSG_00597.2,UNCHANGED,
            FGSG_00598.3,FGSG_00598.2,UNCHANGED,
            FGSG_00599.3,FGSG_00599.2,UNCHANGED,
            FGSG_00600.3,FGSG_00600.2,UNCHANGED,
            FGSG_00601.3,FGSG_00601.2,UNCHANGED,
            FGSG_00602.3,FGSG_00602.2,UNCHANGED,
            FGSG_00603.3,FGSG_00603.2,UNCHANGED,
            FGSG_00604.3,FGSG_00604.2,UNCHANGED,
            FGSG_00605.3,FGSG_00605.2,UNCHANGED,
            FGSG_00606.3,FGSG_00606.2,UNCHANGED,
            FGSG_00607.3,FGSG_00607.2,UNCHANGED,
            FGSG_00608.3,FGSG_00608.2,UNCHANGED,
            FGSG_00609.3,FGSG_00609.2,UNCHANGED,
            FGSG_00610.3,FGSG_00610.2,UNCHANGED,
            FGSG_00611.3,FGSG_00611.2,UNCHANGED,
            FGSG_00612.3,FGSG_00612.2,UNCHANGED,
            FGSG_00613.3,FGSG_00613.2,UNCHANGED,
            FGSG_00614.3,FGSG_00614.2,UNCHANGED,
            FGSG_00615.3,FGSG_00615.2,CHANGE,TRUNCATED_NEW_STOP
            FGSG_00616.3,FGSG_00616.2,UNCHANGED,
            FGSG_00617.3,FGSG_00617.2,UNCHANGED,
            FGSG_00618.3,FGSG_00618.2,UNCHANGED,
            FGSG_00619.3,FGSG_00619.2,UNCHANGED,
            FGSG_00620.3,FGSG_00620.2,UNCHANGED,
            FGSG_00621.3,FGSG_00621.2,UNCHANGED,
            FGSG_00622.3,FGSG_00622.2,UNCHANGED,
            FGSG_00623.3,FGSG_00623.2,UNCHANGED,
            FGSG_00624.3,FGSG_00624.2,UNCHANGED,
            FGSG_00625.3,FGSG_00625.2,UNCHANGED,
            FGSG_00626.3,FGSG_00626.2,UNCHANGED,
            FGSG_00627.3,FGSG_00627.2,UNCHANGED,
            FGSG_00628.3,FGSG_00628.2,UNCHANGED,
            FGSG_00629.3,FGSG_00629.2,UNCHANGED,
            FGSG_00630.3,FGSG_00630.2,UNCHANGED,
            FGSG_00631.3,FGSG_00631.2,UNCHANGED,
            FGSG_00633.3,FGSG_00633.2,UNCHANGED,
            FGSG_00634.3,FGSG_00634.2,UNCHANGED,
            FGSG_00635.3,FGSG_00635.2,UNCHANGED,
            FGSG_00636.3,FGSG_00636.2,UNCHANGED,
            FGSG_00637.3,FGSG_00637.2,UNCHANGED,
            FGSG_00638.3,FGSG_00638.2,UNCHANGED,
            FGSG_00639.3,FGSG_00639.2,UNCHANGED,
            FGSG_00640.3,FGSG_00640.2,UNCHANGED,
            FGSG_00641.3,FGSG_00641.2,UNCHANGED,
            FGSG_00642.3,FGSG_00642.2,UNCHANGED,
            FGSG_00643.3,FGSG_00643.2,UNCHANGED,
            FGSG_00644.3,FGSG_00644.2,UNCHANGED,
            FGSG_00645.3,FGSG_00645.2,UNCHANGED,
            FGSG_00646.3,FGSG_00646.2,UNCHANGED,
            FGSG_00647.3,FGSG_00647.2,UNCHANGED,
            FGSG_00648.3,FGSG_00648.2,UNCHANGED,
            FGSG_00649.3,FGSG_00649.2,UNCHANGED,
            FGSG_00652.3,FGSG_00652.2,UNCHANGED,
            FGSG_00653.3,FGSG_00653.2,UNCHANGED,
            FGSG_00654.3,FGSG_00654.2,UNCHANGED,
            FGSG_00655.3,FGSG_00655.2,UNCHANGED,
            FGSG_00656.3,FGSG_00656.2,UNCHANGED,
            FGSG_00657.3,FGSG_00657.2,UNCHANGED,
            FGSG_00658.3,FGSG_00658.2,UNCHANGED,
            FGSG_00659.3,FGSG_00659.2,UNCHANGED,
            FGSG_00660.3,FGSG_00660.2,UNCHANGED,
            FGSG_00661.3,FGSG_00661.2,UNCHANGED,
            FGSG_00663.3,FGSG_00663.2,UNCHANGED,
            FGSG_00664.3,FGSG_00664.2,UNCHANGED,
            FGSG_00665.3,FGSG_00665.2,UNCHANGED,
            FGSG_00666.3,FGSG_00666.2,UNCHANGED,
            FGSG_00667.3,FGSG_00667.2,UNCHANGED,
            FGSG_00668.3,FGSG_00668.2,UNCHANGED,
            FGSG_00669.3,FGSG_00669.2,UNCHANGED,
            FGSG_00670.3,FGSG_00670.2,UNCHANGED,
            FGSG_00671.3,FGSG_00671.2,UNCHANGED,
            FGSG_00672.3,FGSG_00672.2,UNCHANGED,
            FGSG_00673.3,FGSG_00673.2,UNCHANGED,
            FGSG_00674.3,FGSG_00674.2,CHANGE,SPLICING_CHANGED
            FGSG_00675.3,FGSG_00675.2,UNCHANGED,
            FGSG_00677.3,FGSG_00677.2,UNCHANGED,
            FGSG_00678.3,FGSG_00678.2,UNCHANGED,
            FGSG_00680.3,FGSG_00680.2,UNCHANGED,
            FGSG_00681.3,FGSG_00681.2,UNCHANGED,
            FGSG_00682.3,FGSG_00682.2,UNCHANGED,
            FGSG_00683.3,FGSG_00683.2,UNCHANGED,
            FGSG_00684.3,FGSG_00684.2,UNCHANGED,
            FGSG_00685.3,FGSG_00685.2,UNCHANGED,
            FGSG_00686.3,FGSG_00686.2,UNCHANGED,
            FGSG_00687.3,FGSG_00687.2,UNCHANGED,
            FGSG_00688.3,FGSG_00688.2,UNCHANGED,
            FGSG_00689.3,FGSG_00689.2,UNCHANGED,
            FGSG_00690.3,FGSG_00690.2,UNCHANGED,
            FGSG_00691.3,FGSG_00691.2,UNCHANGED,
            FGSG_00692.3,FGSG_00692.2,UNCHANGED,
            FGSG_00693.3,FGSG_00693.2,UNCHANGED,
            FGSG_00694.3,FGSG_00694.2,UNCHANGED,
            FGSG_00695.3,FGSG_00695.2,UNCHANGED,
            FGSG_00696.3,FGSG_00696.2,UNCHANGED,
            FGSG_00697.3,FGSG_00697.2,UNCHANGED,
            FGSG_00698.3,FGSG_00698.2,UNCHANGED,
            FGSG_00700.3,FGSG_00700.2,UNCHANGED,
            FGSG_00701.3,FGSG_00701.2,UNCHANGED,
            FGSG_00702.3,FGSG_00702.2,UNCHANGED,
            FGSG_00703.3,FGSG_00703.2,UNCHANGED,
            FGSG_00704.3,FGSG_00704.2,UNCHANGED,
            FGSG_00705.3,FGSG_00705.2,UNCHANGED,
            FGSG_00706.3,FGSG_00706.2,UNCHANGED,
            FGSG_00707.3,FGSG_00707.2,UNCHANGED,
            FGSG_00708.3,FGSG_00708.2,CHANGE,SPLICING_CHANGED
            FGSG_00709.3,FGSG_00709.2,UNCHANGED,
            FGSG_00710.3,FGSG_00710.2,UNCHANGED,
            FGSG_00712.3,FGSG_00712.2,UNCHANGED,
            FGSG_00713.3,FGSG_00713.2,UNCHANGED,
            FGSG_00714.3,FGSG_00714.2,UNCHANGED,
            FGSG_00715.3,FGSG_00715.2,UNCHANGED,
            FGSG_00716.3,FGSG_00716.2,UNCHANGED,
            FGSG_00717.3,FGSG_00717.2,UNCHANGED,
            FGSG_00718.3,FGSG_00718.2,UNCHANGED,
            FGSG_00719.3,FGSG_00719.2,UNCHANGED,
            FGSG_00720.3,FGSG_00720.2,UNCHANGED,
            FGSG_00721.3,FGSG_00721.2,UNCHANGED,
            FGSG_00722.3,FGSG_00722.2,UNCHANGED,
            FGSG_00723.3,FGSG_00723.2,UNCHANGED,
            FGSG_00724.3,FGSG_00724.2,UNCHANGED,
            FGSG_00725.3,FGSG_00725.2,UNCHANGED,
            FGSG_00726.3,FGSG_00726.2,UNCHANGED,
            FGSG_00727.3,FGSG_00727.2,CHANGE,SPLICING_CHANGED
            FGSG_00728.3,FGSG_00728.2,UNCHANGED,
            FGSG_00729.3,FGSG_00729.2,UNCHANGED,
            FGSG_00730.3,FGSG_00730.2,UNCHANGED,
            FGSG_00731.3,FGSG_00731.2,UNCHANGED,
            FGSG_00732.3,FGSG_00732.2,UNCHANGED,
            FGSG_00733.3,FGSG_00733.2,UNCHANGED,
            FGSG_00734.3,FGSG_00734.2,UNCHANGED,
            FGSG_00735.3,FGSG_00735.2,UNCHANGED,
            FGSG_00736.3,FGSG_00736.2,UNCHANGED,
            FGSG_00737.3,FGSG_00737.2,UNCHANGED,
            FGSG_00738.3,FGSG_00738.2,UNCHANGED,
            FGSG_00739.3,FGSG_00739.2,UNCHANGED,
            FGSG_00740.3,FGSG_00740.2,UNCHANGED,
            FGSG_00741.3,FGSG_00741.2,UNCHANGED,
            FGSG_00742.3,FGSG_00742.2,UNCHANGED,
            FGSG_00743.3,FGSG_00743.2,UNCHANGED,
            FGSG_00744.3,FGSG_00744.2,UNCHANGED,
            FGSG_00745.3,FGSG_00745.2,UNCHANGED,
            FGSG_00746.3,FGSG_00746.2,UNCHANGED,
            FGSG_00747.3,FGSG_00747.2,UNCHANGED,
            FGSG_00748.3,FGSG_00748.2,UNCHANGED,
            FGSG_00749.3,FGSG_00749.2,UNCHANGED,
            FGSG_00750.3,FGSG_00750.2,UNCHANGED,
            FGSG_00751.3,FGSG_00751.2,UNCHANGED,
            FGSG_00752.3,FGSG_00752.2,UNCHANGED,
            FGSG_00753.3,FGSG_00753.2,UNCHANGED,
            FGSG_00756.3,FGSG_00756.2,UNCHANGED,
            FGSG_00757.3,FGSG_00757.2,UNCHANGED,
            FGSG_00758.3,FGSG_00758.2,UNCHANGED,
            FGSG_00759.3,FGSG_00759.2,UNCHANGED,
            FGSG_00760.3,FGSG_00760.2,UNCHANGED,
            FGSG_00761.3,FGSG_00761.2,UNCHANGED,
            FGSG_00762.3,FGSG_00762.2,UNCHANGED,
            FGSG_00763.3,FGSG_00763.2,UNCHANGED,
            FGSG_00764.3,FGSG_00764.2,UNCHANGED,
            FGSG_00765.3,FGSG_00765.2,UNCHANGED,
            FGSG_00766.3,FGSG_00766.2,UNCHANGED,
            FGSG_00767.3,FGSG_00767.2,UNCHANGED,
            FGSG_00768.3,FGSG_00768.2,UNCHANGED,
            FGSG_00769.3,FGSG_00769.2,UNCHANGED,
            FGSG_00770.3,FGSG_00770.2,UNCHANGED,
            FGSG_00771.3,FGSG_00771.2,UNCHANGED,
            FGSG_00772.3,FGSG_00772.2,UNCHANGED,
            FGSG_00773.3,FGSG_00773.2,UNCHANGED,
            FGSG_00774.3,FGSG_00774.2,UNCHANGED,
            FGSG_00775.3,FGSG_00775.2,UNCHANGED,
            FGSG_00776.3,FGSG_00776.2,UNCHANGED,
            FGSG_00777.3,FGSG_00777.2,UNCHANGED,
            FGSG_00778.3,FGSG_00778.2,UNCHANGED,
            FGSG_00779.3,FGSG_00779.2,UNCHANGED,
            FGSG_00780.3,FGSG_00780.2,UNCHANGED,
            FGSG_00781.3,FGSG_00781.2,UNCHANGED,
            FGSG_00782.3,FGSG_00782.2,UNCHANGED,
            FGSG_00783.3,FGSG_00783.2,UNCHANGED,
            FGSG_00784.3,FGSG_00784.2,UNCHANGED,
            FGSG_00785.3,FGSG_00785.2,UNCHANGED,
            FGSG_00786.3,FGSG_00786.2,UNCHANGED,
            FGSG_00787.3,FGSG_00787.2,UNCHANGED,
            FGSG_00788.3,FGSG_00788.2,UNCHANGED,
            FGSG_00789.3,FGSG_00789.2,UNCHANGED,
            FGSG_00790.3,FGSG_00790.2,UNCHANGED,
            FGSG_00792.3,FGSG_00792.2,UNCHANGED,
            FGSG_00793.3,FGSG_00793.2,UNCHANGED,
            FGSG_00794.3,FGSG_00794.2,UNCHANGED,
            FGSG_00796.3,FGSG_00796.2,UNCHANGED,
            FGSG_00797.3,FGSG_00797.2,UNCHANGED,
            FGSG_00798.3,FGSG_00798.2,UNCHANGED,
            FGSG_00799.3,FGSG_00799.2,UNCHANGED,
            FGSG_00800.3,FGSG_00800.2,UNCHANGED,
            FGSG_00801.3,FGSG_00801.2,UNCHANGED,
            FGSG_00802.3,FGSG_00802.2,UNCHANGED,
            FGSG_00803.3,FGSG_00803.2,UNCHANGED,
            FGSG_00804.3,FGSG_00804.2,UNCHANGED,
            FGSG_00805.3,FGSG_00805.2,UNCHANGED,
            FGSG_00806.3,FGSG_00806.2,UNCHANGED,
            FGSG_00807.3,FGSG_00807.2,UNCHANGED,
            FGSG_00808.3,FGSG_00808.2,UNCHANGED,
            FGSG_00809.3,FGSG_00809.2,UNCHANGED,
            FGSG_00810.3,FGSG_00810.2,UNCHANGED,
            FGSG_00811.3,FGSG_00811.2,UNCHANGED,
            FGSG_00812.3,FGSG_00812.2,UNCHANGED,
            FGSG_00813.3,FGSG_00813.2,UNCHANGED,
            FGSG_00814.3,FGSG_00814.2,UNCHANGED,
            FGSG_00815.3,FGSG_00815.2,UNCHANGED,
            FGSG_00817.3,FGSG_00817.2,UNCHANGED,
            FGSG_00818.3,FGSG_00818.2,UNCHANGED,
            FGSG_00819.3,FGSG_00819.2,UNCHANGED,
            FGSG_00820.3,FGSG_00820.2,UNCHANGED,
            FGSG_00821.3,FGSG_00821.2,UNCHANGED,
            FGSG_00822.3,FGSG_00822.2,UNCHANGED,
            FGSG_00823.3,FGSG_00823.2,UNCHANGED,
            FGSG_00824.3,FGSG_00824.2,UNCHANGED,
            FGSG_00825.3,FGSG_00825.2,UNCHANGED,
            FGSG_00826.3,FGSG_00826.2,UNCHANGED,
            FGSG_00827.3,FGSG_00827.2,UNCHANGED,
            FGSG_00828.3,FGSG_00828.2,UNCHANGED,
            FGSG_00829.3,FGSG_00829.2,UNCHANGED,
            FGSG_00831.3,FGSG_00831.2,UNCHANGED,
            FGSG_00832.3,FGSG_00832.2,UNCHANGED,
            FGSG_00833.3,FGSG_00833.2,UNCHANGED,
            FGSG_00834.3,FGSG_00834.2,UNCHANGED,
            FGSG_00836.3,FGSG_00836.2,UNCHANGED,
            FGSG_00837.3,FGSG_00837.2,UNCHANGED,
            FGSG_00838.3,FGSG_00838.2,UNCHANGED,
            FGSG_00840.3,FGSG_00840.2,UNCHANGED,
            FGSG_00841.3,FGSG_00841.2,UNCHANGED,
            FGSG_00842.3,FGSG_00842.2,UNCHANGED,
            FGSG_00843.3,FGSG_00843.2,UNCHANGED,
            FGSG_00844.3,FGSG_00844.2,UNCHANGED,
            FGSG_00845.3,FGSG_00845.2,UNCHANGED,
            FGSG_00846.3,FGSG_00846.2,UNCHANGED,
            FGSG_00847.3,FGSG_00847.2,UNCHANGED,
            FGSG_00848.3,FGSG_00848.2,UNCHANGED,
            FGSG_00849.3,FGSG_00849.2,UNCHANGED,
            FGSG_00850.3,FGSG_00850.2,UNCHANGED,
            FGSG_00851.3,FGSG_00851.2,UNCHANGED,
            FGSG_00852.3,FGSG_00852.2,UNCHANGED,
            FGSG_00853.3,FGSG_00853.2,UNCHANGED,
            FGSG_00855.3,FGSG_00855.2,UNCHANGED,
            FGSG_00856.3,FGSG_00856.2,UNCHANGED,
            FGSG_00857.3,FGSG_00857.2,UNCHANGED,
            FGSG_00858.3,FGSG_00858.2,UNCHANGED,
            FGSG_00859.3,FGSG_00859.2,UNCHANGED,
            FGSG_00860.3,FGSG_00860.2,UNCHANGED,
            FGSG_00861.3,FGSG_00861.2,UNCHANGED,
            FGSG_00862.3,FGSG_00862.2,UNCHANGED,
            FGSG_00863.3,FGSG_00863.2,UNCHANGED,
            FGSG_00864.3,FGSG_00864.2,UNCHANGED,
            FGSG_00865.3,FGSG_00865.2,UNCHANGED,
            FGSG_00866.3,FGSG_00866.2,UNCHANGED,
            FGSG_00867.3,FGSG_00867.2,UNCHANGED,
            FGSG_00868.3,FGSG_00868.2,UNCHANGED,
            FGSG_00869.3,FGSG_00869.2,UNCHANGED,
            FGSG_00870.3,FGSG_00870.2,UNCHANGED,
            FGSG_00871.3,FGSG_00871.2,UNCHANGED,
            FGSG_00872.3,FGSG_00872.2,UNCHANGED,
            FGSG_00873.3,FGSG_00873.2,UNCHANGED,
            FGSG_00874.3,FGSG_00874.2,UNCHANGED,
            FGSG_00875.3,FGSG_00875.2,UNCHANGED,
            FGSG_00876.3,FGSG_00876.2,UNCHANGED,
            FGSG_00877.3,FGSG_00877.2,UNCHANGED,
            FGSG_00878.3,FGSG_00878.2,UNCHANGED,
            FGSG_00879.3,FGSG_00879.2,UNCHANGED,
            FGSG_00880.3,FGSG_00880.2,UNCHANGED,
            FGSG_00882.3,FGSG_00882.2,UNCHANGED,
            FGSG_00883.3,FGSG_00883.2,UNCHANGED,
            FGSG_00884.3,FGSG_00884.2,UNCHANGED,
            FGSG_00885.3,FGSG_00885.2,UNCHANGED,
            FGSG_00886.3,FGSG_00886.2,UNCHANGED,
            FGSG_00887.3,FGSG_00887.2,UNCHANGED,
            FGSG_00889.3,FGSG_00889.2,UNCHANGED,
            FGSG_00890.3,FGSG_00890.2,UNCHANGED,
            FGSG_00891.3,FGSG_00891.2,UNCHANGED,
            FGSG_00892.3,FGSG_00892.2,UNCHANGED,
            FGSG_00893.3,FGSG_00893.2,UNCHANGED,
            FGSG_00894.3,FGSG_00894.2,UNCHANGED,
            FGSG_00895.3,FGSG_00895.2,UNCHANGED,
            FGSG_00896.3,FGSG_00896.2,UNCHANGED,
            FGSG_00897.3,FGSG_00897.2,UNCHANGED,
            FGSG_00898.3,FGSG_00898.2,UNCHANGED,
            FGSG_00899.3,FGSG_00899.2,UNCHANGED,
            FGSG_00900.3,FGSG_00900.2,UNCHANGED,
            FGSG_00901.3,FGSG_00901.2,UNCHANGED,
            FGSG_00902.3,FGSG_00902.2,UNCHANGED,
            FGSG_00903.3,FGSG_00903.2,UNCHANGED,
            FGSG_00904.3,FGSG_00904.2,UNCHANGED,
            FGSG_00905.3,FGSG_00905.2,UNCHANGED,
            FGSG_00906.3,FGSG_00906.2,UNCHANGED,
            FGSG_00907.3,FGSG_00907.2,UNCHANGED,
            FGSG_00908.3,FGSG_00908.2,UNCHANGED,
            FGSG_00909.3,FGSG_00909.2,UNCHANGED,
            FGSG_00910.3,FGSG_00910.2,UNCHANGED,
            FGSG_00911.3,FGSG_00911.2,UNCHANGED,
            FGSG_00912.3,FGSG_00912.2,UNCHANGED,
            FGSG_00913.3,FGSG_00913.2,UNCHANGED,
            FGSG_00914.3,FGSG_00914.2,UNCHANGED,
            FGSG_00915.3,FGSG_00915.2,UNCHANGED,
            FGSG_00916.3,FGSG_00916.2,UNCHANGED,
            FGSG_00917.3,FGSG_00917.2,UNCHANGED,
            FGSG_00918.3,FGSG_00918.2,UNCHANGED,
            FGSG_00919.3,FGSG_00919.2,UNCHANGED,
            FGSG_00920.3,FGSG_00920.2,UNCHANGED,
            FGSG_00921.3,FGSG_00921.2,UNCHANGED,
            FGSG_00922.3,FGSG_00922.2,UNCHANGED,
            FGSG_00923.3,FGSG_00923.2,UNCHANGED,
            FGSG_00924.3,FGSG_00924.2,UNCHANGED,
            FGSG_00925.3,FGSG_00925.2,UNCHANGED,
            FGSG_00926.3,FGSG_00926.2,UNCHANGED,
            FGSG_00927.3,FGSG_00927.2,UNCHANGED,
            FGSG_00928.3,FGSG_00928.2,UNCHANGED,
            FGSG_00929.3,FGSG_00929.2,UNCHANGED,
            FGSG_00930.3,FGSG_00930.2,UNCHANGED,
            FGSG_00931.3,FGSG_00931.2,UNCHANGED,
            FGSG_00932.3,FGSG_00932.2,UNCHANGED,
            FGSG_00933.3,FGSG_00933.2,UNCHANGED,
            FGSG_00934.3,FGSG_00934.2,UNCHANGED,
            FGSG_00935.3,FGSG_00935.2,UNCHANGED,
            FGSG_00936.3,FGSG_00936.2,UNCHANGED,
            FGSG_00937.3,FGSG_00937.2,UNCHANGED,
            FGSG_00938.3,FGSG_00938.2,UNCHANGED,
            FGSG_00939.3,FGSG_00939.2,UNCHANGED,
            FGSG_00940.3,FGSG_00940.2,UNCHANGED,
            FGSG_00941.3,FGSG_00941.2,UNCHANGED,
            FGSG_00942.3,FGSG_00942.2,UNCHANGED,
            FGSG_00943.3,FGSG_00943.2,UNCHANGED,
            FGSG_00944.3,FGSG_00944.2,UNCHANGED,
            FGSG_00945.3,FGSG_00945.2,UNCHANGED,
            FGSG_00946.3,FGSG_00946.2,UNCHANGED,
            FGSG_00947.3,FGSG_00947.2,UNCHANGED,
            FGSG_00948.3,FGSG_00948.2,UNCHANGED,
            FGSG_00949.3,FGSG_00949.2,UNCHANGED,
            FGSG_00950.3,FGSG_00950.2,UNCHANGED,
            FGSG_00951.3,FGSG_00951.2,UNCHANGED,
            FGSG_00952.3,FGSG_00952.2,UNCHANGED,
            FGSG_00955.3,FGSG_00955.2,UNCHANGED,
            FGSG_00956.3,FGSG_00956.2,UNCHANGED,
            FGSG_00957.3,FGSG_00957.2,UNCHANGED,
            FGSG_00958.3,FGSG_00958.2,UNCHANGED,
