#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FVEG_00465.3,FVEG_00465.2,UNCHANGED,
            FVEG_00466.3,FVEG_00466.2,UNCHANGED,
            FVEG_00467.3,,DELETE,
            FVEG_00468.3,FVEG_00468.2,UNCHANGED,
            FVEG_00469.3,FVEG_00469.2,UNCHANGED,
            FVEG_00470.3,FVEG_00470.2,UNCHANGED,
            FVEG_00471.3,FVEG_00471.2,UNCHANGED,
            FVEG_00472.3,FVEG_00472.2,UNCHANGED,
            FVEG_00473.3,FVEG_00473.2,UNCHANGED,
            FVEG_00474.3,FVEG_00474.2,UNCHANGED,
            FVEG_00475.3,FVEG_00475.2,UNCHANGED,
            FVEG_00476.3,FVEG_00476.2,UNCHANGED,
            FVEG_00477.3,FVEG_00477.2,UNCHANGED,
            FVEG_00478.3,FVEG_00478.2,UNCHANGED,
            FVEG_00479.3,FVEG_00479.2,UNCHANGED,
            FVEG_00480.3,FVEG_00480.2,UNCHANGED,
            FVEG_00481.3,FVEG_00481.2,UNCHANGED,
            FVEG_00482.3,FVEG_00482.2,UNCHANGED,
            FVEG_00483.3,FVEG_00483.2,UNCHANGED,
            FVEG_00484.3,FVEG_00484.2,UNCHANGED,
            FVEG_00485.3,FVEG_00485.2,UNCHANGED,
            FVEG_00486.3,FVEG_00486.2,CHANGE,TRUNCATED
            FVEG_00487.3,FVEG_00487.2,UNCHANGED,
            FVEG_00488.3,FVEG_00488.2,UNCHANGED,
            FVEG_00489.3,FVEG_00489.2,UNCHANGED,
            FVEG_00490.3,FVEG_00490.2,UNCHANGED,
            FVEG_00491.3,FVEG_00491.2,UNCHANGED,
            FVEG_00492.3,FVEG_00492.2,UNCHANGED,
            FVEG_00493.3,FVEG_00493.2,UNCHANGED,
            FVEG_00494.3,FVEG_00494.2,UNCHANGED,
            FVEG_00495.3,FVEG_00495.2,UNCHANGED,
            FVEG_00496.3,FVEG_00496.2,UNCHANGED,
            FVEG_00497.3,FVEG_00497.2,UNCHANGED,
            FVEG_00498.3,FVEG_00498.2,UNCHANGED,
            FVEG_00499.3,FVEG_00499.2,UNCHANGED,
            FVEG_00500.3,FVEG_00500.2,CHANGE,UTR_CHANGED
            FVEG_00501.3,FVEG_00501.2,UNCHANGED,
            FVEG_00502.3,FVEG_00502.2,UNCHANGED,
            FVEG_00503.3,FVEG_00503.2,UNCHANGED,
            FVEG_00504.3,FVEG_00504.2,UNCHANGED,
            FVEG_00505.3,FVEG_00505.2,UNCHANGED,
            FVEG_00506.3,FVEG_00506.2,UNCHANGED,
            FVEG_00507.3,FVEG_00507.2,UNCHANGED,
            FVEG_00508.3,FVEG_00508.2,UNCHANGED,
            FVEG_00509.3,FVEG_00509.2,UNCHANGED,
            FVEG_00510.3,FVEG_00510.2,UNCHANGED,
            FVEG_00511.3,FVEG_00511.2,UNCHANGED,
            FVEG_00512.3,FVEG_00512.2,UNCHANGED,
            FVEG_00513.3,FVEG_00513.2,UNCHANGED,
            FVEG_00514.3,FVEG_00514.2,UNCHANGED,
            FVEG_00515.3,FVEG_00515.2,UNCHANGED,
            FVEG_00516.3,FVEG_00516.2,UNCHANGED,
            FVEG_00517.3,FVEG_00517.2,UNCHANGED,
            FVEG_00518.3,FVEG_00518.2,UNCHANGED,
            FVEG_00519.3,FVEG_00519.2,UNCHANGED,
            FVEG_00520.3,FVEG_00520.2,UNCHANGED,
            FVEG_00521.3,FVEG_00521.2,UNCHANGED,
            FVEG_00522.3,FVEG_00522.2,UNCHANGED,
            FVEG_00523.3,FVEG_00523.2,UNCHANGED,
            FVEG_00524.3,FVEG_00524.2,UNCHANGED,
            FVEG_00525.3,FVEG_00525.2,UNCHANGED,
            FVEG_00526.3,FVEG_00526.2,UNCHANGED,
            FVEG_00527.3,FVEG_00527.2,UNCHANGED,
            FVEG_00528.3,FVEG_00528.2,UNCHANGED,
            FVEG_00529.3,FVEG_00529.2,UNCHANGED,
            FVEG_00530.3,FVEG_00530.2,UNCHANGED,
            FVEG_00531.3,FVEG_00531.2,UNCHANGED,
            FVEG_00532.3,FVEG_00532.2,UNCHANGED,
            FVEG_00533.3,FVEG_00533.2,UNCHANGED,
            FVEG_00534.3,FVEG_00534.2,UNCHANGED,
            FVEG_00535.3,FVEG_00535.2,UNCHANGED,
            FVEG_00536.3,FVEG_00536.2,UNCHANGED,
            FVEG_00537.3,FVEG_00537.2,UNCHANGED,
            FVEG_00538.3,FVEG_00538.2,UNCHANGED,
            FVEG_00539.3,FVEG_00539.2,UNCHANGED,
            FVEG_00540.3,FVEG_00540.2,UNCHANGED,
            FVEG_00541.3,FVEG_00541.2,UNCHANGED,
            FVEG_00542.3,FVEG_00542.2,UNCHANGED,
            FVEG_00543.3,FVEG_00543.2,UNCHANGED,
            FVEG_00544.3,FVEG_00544.2,UNCHANGED,
            FVEG_00545.3,FVEG_00545.2,UNCHANGED,
            FVEG_00546.3,FVEG_00546.2,UNCHANGED,
            FVEG_00547.3,FVEG_00547.2,UNCHANGED,
            FVEG_00548.3,FVEG_00548.2,UNCHANGED,
            FVEG_00549.3,FVEG_00549.2,UNCHANGED,
            FVEG_00550.3,FVEG_00550.2,UNCHANGED,
            FVEG_00551.3,FVEG_00551.2,UNCHANGED,
            FVEG_00552.3,FVEG_00552.2,UNCHANGED,
            FVEG_00553.3,FVEG_00553.2,UNCHANGED,
            FVEG_00554.3,FVEG_00554.2,UNCHANGED,
            FVEG_00555.3,FVEG_00555.2,UNCHANGED,
            FVEG_00556.3,FVEG_00556.2,UNCHANGED,
            FVEG_00557.3,FVEG_00557.2,UNCHANGED,
            FVEG_00558.3,FVEG_00558.2,UNCHANGED,
            FVEG_00559.3,FVEG_00559.2,UNCHANGED,
            FVEG_00560.3,FVEG_00560.2,UNCHANGED,
            FVEG_00561.3,FVEG_00561.2,UNCHANGED,
            FVEG_00562.3,FVEG_00562.2,UNCHANGED,
            FVEG_00563.3,FVEG_00563.2,UNCHANGED,
            FVEG_00564.3,FVEG_00564.2,UNCHANGED,
            FVEG_00565.3,FVEG_00565.2,UNCHANGED,
            FVEG_00566.3,FVEG_00566.2,UNCHANGED,
            FVEG_00567.3,FVEG_00567.2,UNCHANGED,
            FVEG_00568.3,FVEG_00568.2,UNCHANGED,
            FVEG_00569.3,FVEG_00569.2,UNCHANGED,
            FVEG_00570.3,FVEG_00570.2,UNCHANGED,
            FVEG_00571.3,FVEG_00571.2,UNCHANGED,
            FVEG_00572.3,FVEG_00572.2,UNCHANGED,
            FVEG_00573.3,FVEG_00573.2,UNCHANGED,
            FVEG_00574.3,FVEG_00574.2,UNCHANGED,
            FVEG_00575.3,FVEG_00575.2,UNCHANGED,
            FVEG_00576.3,FVEG_00576.2,UNCHANGED,
            FVEG_00577.3,FVEG_00577.2,UNCHANGED,
            FVEG_00578.3,FVEG_00578.2,UNCHANGED,
            FVEG_00579.3,FVEG_00579.2,UNCHANGED,
            FVEG_00580.3,FVEG_00580.2,UNCHANGED,
            FVEG_00581.3,FVEG_00581.2,UNCHANGED,
            FVEG_00582.3,FVEG_00582.2,UNCHANGED,
            FVEG_00583.3,FVEG_00583.2,UNCHANGED,
            FVEG_00584.3,FVEG_00584.2,UNCHANGED,
            FVEG_00585.3,FVEG_00585.2,UNCHANGED,
            FVEG_00586.3,FVEG_00586.2,UNCHANGED,
            FVEG_00587.3,FVEG_00587.2,UNCHANGED,
            FVEG_00588.3,FVEG_00588.2,UNCHANGED,
            FVEG_00589.3,FVEG_00589.2,UNCHANGED,
            FVEG_00590.3,FVEG_00590.2,UNCHANGED,
            FVEG_00591.3,FVEG_00591.2,UNCHANGED,
            FVEG_00592.3,FVEG_00592.2,UNCHANGED,
            FVEG_00593.3,FVEG_00593.2,UNCHANGED,
            FVEG_00594.3,FVEG_00594.2,UNCHANGED,
            FVEG_00595.3,FVEG_00595.2,UNCHANGED,
            FVEG_00596.3,FVEG_00596.2,UNCHANGED,
            FVEG_00597.3,FVEG_00597.2,UNCHANGED,
            FVEG_00598.3,FVEG_00598.2,UNCHANGED,
            FVEG_00599.3,,DELETE,
            FVEG_00600.3,FVEG_00600.2,UNCHANGED,
            FVEG_00601.3,FVEG_00601.2,UNCHANGED,
            FVEG_00602.3,FVEG_00602.2,UNCHANGED,
            FVEG_00603.3,FVEG_00603.2,UNCHANGED,
            FVEG_00604.3,FVEG_00604.2,UNCHANGED,
            FVEG_00605.3,FVEG_00605.2,UNCHANGED,
            FVEG_00606.3,FVEG_00606.2,UNCHANGED,
            FVEG_00607.3,FVEG_00607.2,UNCHANGED,
            FVEG_00608.3,FVEG_00608.2,UNCHANGED,
            FVEG_00609.3,FVEG_00609.2,UNCHANGED,
            FVEG_00610.3,FVEG_00610.2,UNCHANGED,
            FVEG_00611.3,FVEG_00611.2,UNCHANGED,
            FVEG_00612.3,FVEG_00612.2,UNCHANGED,
            FVEG_00613.3,FVEG_00613.2,UNCHANGED,
            FVEG_00614.3,FVEG_00614.2,UNCHANGED,
            FVEG_00615.3,FVEG_00615.2,UNCHANGED,
            FVEG_00616.3,FVEG_00616.2,UNCHANGED,
            FVEG_00617.3,FVEG_00617.2,UNCHANGED,
            FVEG_00618.3,FVEG_00618.2,UNCHANGED,
            FVEG_00619.3,FVEG_00619.2,UNCHANGED,
            FVEG_00620.3,FVEG_00620.2,UNCHANGED,
            FVEG_00621.3,FVEG_00621.2,UNCHANGED,
            FVEG_00622.3,FVEG_00622.2,UNCHANGED,
            FVEG_00623.3,FVEG_00623.2,UNCHANGED,
            FVEG_00624.3,FVEG_00624.2,UNCHANGED,
            FVEG_00625.3,FVEG_00625.2,UNCHANGED,
            FVEG_00626.3,FVEG_00626.2,UNCHANGED,
            FVEG_00627.3,FVEG_00627.2,UNCHANGED,
            FVEG_00628.3,FVEG_00628.2,UNCHANGED,
            FVEG_00629.3,FVEG_00629.2,UNCHANGED,
            FVEG_00630.3,FVEG_00630.2,UNCHANGED,
            FVEG_00631.3,FVEG_00631.2,UNCHANGED,
            FVEG_00632.3,FVEG_00632.2,UNCHANGED,
            FVEG_00633.3,FVEG_00633.2,UNCHANGED,
            FVEG_00634.3,FVEG_00634.2,UNCHANGED,
            FVEG_00635.3,FVEG_00635.2,UNCHANGED,
            FVEG_00636.3,FVEG_00636.2,UNCHANGED,
            FVEG_00637.3,FVEG_00637.2,UNCHANGED,
            FVEG_00638.3,FVEG_00638.2,UNCHANGED,
            FVEG_00639.3,,DELETE,
            FVEG_00640.3,FVEG_00640.2,UNCHANGED,
            FVEG_00641.3,FVEG_00641.2,UNCHANGED,
            FVEG_00642.3,FVEG_00642.2,UNCHANGED,
            FVEG_00643.3,FVEG_00643.2,UNCHANGED,
            FVEG_00644.3,FVEG_00644.2,UNCHANGED,
            FVEG_00645.3,FVEG_00645.2,UNCHANGED,
            FVEG_00646.3,FVEG_00646.2,UNCHANGED,
            FVEG_00647.3,FVEG_00647.2,UNCHANGED,
            FVEG_00648.3,,DELETE,
            FVEG_00649.3,FVEG_00649.2,UNCHANGED,
            FVEG_00650.3,FVEG_00650.2,UNCHANGED,
            FVEG_00651.3,FVEG_00651.2,UNCHANGED,
            FVEG_00652.3,FVEG_00652.2,UNCHANGED,
            FVEG_00653.3,FVEG_00653.2,UNCHANGED,
            FVEG_00654.3,FVEG_00654.2,UNCHANGED,
            FVEG_00655.3,FVEG_00655.2,UNCHANGED,
            FVEG_00656.3,,DELETE,
            FVEG_00657.3,FVEG_00657.2,UNCHANGED,
            FVEG_00658.3,FVEG_00658.2,UNCHANGED,
            FVEG_00659.3,FVEG_00659.2,UNCHANGED,
            FVEG_00660.3,FVEG_00660.2,UNCHANGED,
            FVEG_00661.3,FVEG_00661.2,UNCHANGED,
            FVEG_00662.3,FVEG_00662.2,UNCHANGED,
            FVEG_00663.3,FVEG_00663.2,UNCHANGED,
            FVEG_00664.3,FVEG_00664.2,UNCHANGED,
            FVEG_00665.3,FVEG_00665.2,UNCHANGED,
            FVEG_00666.3,FVEG_00666.2,UNCHANGED,
            FVEG_00667.3,FVEG_00667.2,UNCHANGED,
            FVEG_00668.3,FVEG_00668.2,UNCHANGED,
            FVEG_00669.3,FVEG_00669.2,UNCHANGED,
            FVEG_00670.3,FVEG_00670.2,UNCHANGED,
            FVEG_00671.3,FVEG_00671.2,UNCHANGED,
            FVEG_00672.3,FVEG_00672.2,UNCHANGED,
            FVEG_00673.3,FVEG_00673.2,UNCHANGED,
            FVEG_00674.3,FVEG_00674.2,UNCHANGED,
            FVEG_00675.3,FVEG_00675.2,UNCHANGED,
            FVEG_00676.3,FVEG_00676.2,UNCHANGED,
            FVEG_00677.3,FVEG_00677.2,UNCHANGED,
            FVEG_00678.3,FVEG_00678.2,UNCHANGED,
            FVEG_00679.3,FVEG_00679.2,UNCHANGED,
            FVEG_00680.3,FVEG_00680.2,UNCHANGED,
            FVEG_00681.3,FVEG_00681.2,UNCHANGED,
            FVEG_00682.3,FVEG_00682.2,UNCHANGED,
            FVEG_00683.3,FVEG_00683.2,UNCHANGED,
            FVEG_00684.3,FVEG_00684.2,UNCHANGED,
            FVEG_00685.3,FVEG_00685.2,UNCHANGED,
            FVEG_00686.3,FVEG_00686.2,UNCHANGED,
            FVEG_00687.3,FVEG_00687.2,UNCHANGED,
            FVEG_00688.3,FVEG_00688.2,UNCHANGED,
            FVEG_00689.3,FVEG_00689.2,UNCHANGED,
            FVEG_00690.3,FVEG_00690.2,UNCHANGED,
            FVEG_00691.3,FVEG_00691.2,UNCHANGED,
            FVEG_00692.3,FVEG_00692.2,UNCHANGED,
            FVEG_00693.3,FVEG_00693.2,UNCHANGED,
            FVEG_00694.3,FVEG_00694.2,UNCHANGED,
            FVEG_00695.3,FVEG_00695.2,UNCHANGED,
            FVEG_00696.3,FVEG_00696.2,UNCHANGED,
            FVEG_00697.3,FVEG_00697.2,UNCHANGED,
            FVEG_00698.3,FVEG_00698.2,UNCHANGED,
            FVEG_00699.3,FVEG_00699.2,UNCHANGED,
            FVEG_00700.3,FVEG_00700.2,UNCHANGED,
            FVEG_00701.3,FVEG_00701.2,UNCHANGED,
            FVEG_00702.3,FVEG_00702.2,UNCHANGED,
            FVEG_00703.3,FVEG_00703.2,UNCHANGED,
            FVEG_00704.3,FVEG_00704.2,UNCHANGED,
            FVEG_00705.3,FVEG_00705.2,UNCHANGED,
            FVEG_00706.3,FVEG_00706.2,UNCHANGED,
            FVEG_00707.3,FVEG_00707.2,UNCHANGED,
            FVEG_00708.3,FVEG_00708.2,UNCHANGED,
            FVEG_00709.3,FVEG_00709.2,UNCHANGED,
            FVEG_00710.3,FVEG_00710.2,UNCHANGED,
            FVEG_00711.3,FVEG_00711.2,UNCHANGED,
            FVEG_00712.3,FVEG_00712.2,UNCHANGED,
            FVEG_00713.3,FVEG_00713.2,UNCHANGED,
            FVEG_00714.3,FVEG_00714.2,UNCHANGED,
            FVEG_00715.3,FVEG_00715.2,UNCHANGED,
            FVEG_00716.3,FVEG_00716.2,UNCHANGED,
            FVEG_00717.3,FVEG_00717.2,UNCHANGED,
            FVEG_00718.3,FVEG_00718.2,UNCHANGED,
            FVEG_00719.3,FVEG_00719.2,UNCHANGED,
            FVEG_00720.3,FVEG_00720.2,UNCHANGED,
            FVEG_00721.3,FVEG_00721.2,UNCHANGED,
            FVEG_00722.3,FVEG_00722.2,UNCHANGED,
            FVEG_00723.3,FVEG_00723.2,UNCHANGED,
            FVEG_00724.3,FVEG_00724.2,UNCHANGED,
            FVEG_00725.3,FVEG_00725.2,UNCHANGED,
            FVEG_00726.3,FVEG_00726.2,UNCHANGED,
            FVEG_00727.3,FVEG_00727.2,UNCHANGED,
            FVEG_00728.3,FVEG_00728.2,UNCHANGED,
            FVEG_00729.3,FVEG_00729.2,UNCHANGED,
            FVEG_00730.3,FVEG_00730.2,UNCHANGED,
            FVEG_00731.3,FVEG_00731.2,UNCHANGED,
            FVEG_00732.3,FVEG_00732.2,UNCHANGED,
            FVEG_00733.3,FVEG_00733.2,UNCHANGED,
            FVEG_00734.3,FVEG_00734.2,UNCHANGED,
            FVEG_00735.3,FVEG_00735.2,UNCHANGED,
            FVEG_00736.3,FVEG_00736.2,UNCHANGED,
            FVEG_00737.3,FVEG_00737.2,UNCHANGED,
            FVEG_00738.3,FVEG_00738.2,UNCHANGED,
            FVEG_00739.3,FVEG_00739.2,UNCHANGED,
            FVEG_00740.3,FVEG_00740.2,UNCHANGED,
            FVEG_00741.3,FVEG_00741.2,UNCHANGED,
            FVEG_00742.3,FVEG_00742.2,UNCHANGED,
            FVEG_00743.3,FVEG_00743.2,UNCHANGED,
            FVEG_00744.3,FVEG_00744.2,UNCHANGED,
            FVEG_00745.3,FVEG_00745.2,UNCHANGED,
            FVEG_00746.3,FVEG_00746.2,UNCHANGED,
            FVEG_00747.3,FVEG_00747.2,UNCHANGED,
            FVEG_00748.3,FVEG_00748.2,UNCHANGED,
            FVEG_00749.3,FVEG_00749.2,UNCHANGED,
            FVEG_00750.3,FVEG_00750.2,UNCHANGED,
            FVEG_00751.3,FVEG_00751.2,UNCHANGED,
            FVEG_00752.3,FVEG_00752.2,UNCHANGED,
            FVEG_00753.3,FVEG_00753.2,UNCHANGED,
            FVEG_00754.3,FVEG_00754.2,UNCHANGED,
            FVEG_00755.3,FVEG_00755.2,UNCHANGED,
            FVEG_00756.3,FVEG_00756.2,UNCHANGED,
            FVEG_00757.3,FVEG_00757.2,UNCHANGED,
            FVEG_00758.3,FVEG_00758.2,UNCHANGED,
            FVEG_00759.3,FVEG_00759.2,UNCHANGED,
            FVEG_00760.3,FVEG_00760.2,UNCHANGED,
            FVEG_00761.3,FVEG_00761.2,UNCHANGED,
            FVEG_00762.3,FVEG_00762.2,UNCHANGED,
            FVEG_00763.3,FVEG_00763.2,UNCHANGED,
            FVEG_00764.3,FVEG_00764.2,CHANGE,TRUNCATED
            FVEG_00765.3,FVEG_00765.2,UNCHANGED,
            FVEG_00766.3,FVEG_00766.2,UNCHANGED,
            FVEG_00767.3,FVEG_00767.2,UNCHANGED,
            FVEG_00768.3,FVEG_00768.2,UNCHANGED,
            FVEG_00769.3,FVEG_00769.2,UNCHANGED,
            FVEG_00770.3,FVEG_00770.2,UNCHANGED,
            FVEG_00771.3,FVEG_00771.2,UNCHANGED,
            FVEG_00772.3,FVEG_00772.2,UNCHANGED,
            FVEG_00773.3,FVEG_00773.2,UNCHANGED,
            FVEG_00774.3,FVEG_00774.2,UNCHANGED,
            FVEG_00775.3,FVEG_00775.2,UNCHANGED,
            FVEG_00776.3,FVEG_00776.2,UNCHANGED,
            FVEG_00777.3,FVEG_00777.2,UNCHANGED,
            FVEG_00778.3,FVEG_00778.2,UNCHANGED,
            FVEG_00779.3,FVEG_00779.2,UNCHANGED,
            FVEG_00780.3,FVEG_00780.2,UNCHANGED,
            FVEG_00781.3,FVEG_00781.2,UNCHANGED,
            FVEG_00782.3,FVEG_00782.2,UNCHANGED,
            FVEG_00783.3,FVEG_00783.2,UNCHANGED,
            FVEG_00784.3,FVEG_00784.2,UNCHANGED,
            FVEG_00785.3,FVEG_00785.2,UNCHANGED,
            FVEG_00786.3,FVEG_00786.2,UNCHANGED,
            FVEG_00787.3,FVEG_00787.2,UNCHANGED,
            FVEG_00788.3,FVEG_00788.2,UNCHANGED,
            FVEG_00789.3,FVEG_00789.2,UNCHANGED,
            FVEG_00790.3,FVEG_00790.2,UNCHANGED,
            FVEG_00791.3,FVEG_00791.2,UNCHANGED,
            FVEG_00792.3,FVEG_00792.2,UNCHANGED,
            FVEG_00793.3,FVEG_00793.2,UNCHANGED,
            FVEG_00794.3,FVEG_00794.2,UNCHANGED,
            FVEG_00795.3,FVEG_00795.2,UNCHANGED,
            FVEG_00796.3,FVEG_00796.2,UNCHANGED,
            FVEG_00797.3,FVEG_00797.2,UNCHANGED,
            FVEG_00798.3,FVEG_00798.2,UNCHANGED,
            FVEG_00799.3,FVEG_00799.2,UNCHANGED,
            FVEG_00800.3,FVEG_00800.2,UNCHANGED,
            FVEG_00801.3,FVEG_00801.2,UNCHANGED,
            FVEG_00802.3,FVEG_00802.2,UNCHANGED,
            FVEG_00803.3,FVEG_00803.2,UNCHANGED,
            FVEG_00804.3,FVEG_00804.2,UNCHANGED,
            FVEG_00805.3,FVEG_00805.2,UNCHANGED,
            FVEG_00806.3,FVEG_00806.2,UNCHANGED,
            FVEG_00807.3,FVEG_00807.2,UNCHANGED,
            FVEG_00808.3,FVEG_00808.2,UNCHANGED,
            FVEG_00809.3,FVEG_00809.2,UNCHANGED,
            FVEG_00810.3,FVEG_00810.2,UNCHANGED,
            FVEG_00811.3,FVEG_00811.2,UNCHANGED,
            FVEG_00812.3,FVEG_00812.2,UNCHANGED,
            FVEG_00813.3,FVEG_00813.2,UNCHANGED,
            FVEG_00814.3,FVEG_00814.2,UNCHANGED,
            FVEG_00815.3,FVEG_00815.2,UNCHANGED,
            FVEG_00816.3,FVEG_00816.2,UNCHANGED,
            FVEG_00817.3,FVEG_00817.2,UNCHANGED,
            FVEG_00818.3,FVEG_00818.2,UNCHANGED,
            FVEG_00819.3,FVEG_00819.2,UNCHANGED,
            FVEG_00820.3,FVEG_00820.2,UNCHANGED,
            FVEG_00821.3,FVEG_00821.2,UNCHANGED,
            FVEG_00822.3,FVEG_00822.2,UNCHANGED,
            FVEG_00823.3,FVEG_00823.2,UNCHANGED,
            FVEG_00824.3,FVEG_00824.2,UNCHANGED,
            FVEG_00825.3,FVEG_00825.2,UNCHANGED,
            FVEG_00826.3,FVEG_00826.2,UNCHANGED,
            FVEG_00827.3,FVEG_00827.2,UNCHANGED,
            FVEG_00828.3,FVEG_00828.2,UNCHANGED,
            FVEG_00829.3,FVEG_00829.2,UNCHANGED,
            FVEG_00830.3,FVEG_00830.2,UNCHANGED,
            FVEG_00831.3,FVEG_00831.2,UNCHANGED,
            FVEG_00832.3,FVEG_00832.2,UNCHANGED,
            FVEG_00833.3,FVEG_00833.2,UNCHANGED,
            FVEG_00834.3,FVEG_00834.2,UNCHANGED,
            FVEG_00835.3,FVEG_00835.2,UNCHANGED,
            FVEG_00836.3,FVEG_00836.2,UNCHANGED,
            FVEG_00837.3,FVEG_00837.2,UNCHANGED,
            FVEG_00838.3,FVEG_00838.2,UNCHANGED,
            FVEG_00839.3,FVEG_00839.2,UNCHANGED,
            FVEG_00840.3,FVEG_00840.2,UNCHANGED,
            FVEG_00841.3,FVEG_00841.2,UNCHANGED,
            FVEG_00842.3,FVEG_00842.2,UNCHANGED,
            FVEG_00843.3,FVEG_00843.2,UNCHANGED,
            FVEG_00844.3,FVEG_00844.2,UNCHANGED,
            FVEG_00845.3,FVEG_00845.2,UNCHANGED,
            FVEG_00846.3,FVEG_00846.2,UNCHANGED,
            FVEG_00847.3,FVEG_00847.2,UNCHANGED,
            FVEG_00848.3,FVEG_00848.2,UNCHANGED,
            FVEG_00849.3,FVEG_00849.2,UNCHANGED,
            FVEG_00850.3,FVEG_00850.2,UNCHANGED,
            FVEG_00851.3,FVEG_00851.2,UNCHANGED,
            FVEG_00852.3,FVEG_00852.2,UNCHANGED,
            FVEG_00853.3,FVEG_00853.2,UNCHANGED,
            FVEG_00854.3,FVEG_00854.2,UNCHANGED,
            FVEG_00855.3,FVEG_00855.2,UNCHANGED,
            FVEG_00856.3,FVEG_00856.2,UNCHANGED,
            FVEG_00857.3,FVEG_00857.2,UNCHANGED,
            FVEG_00858.3,FVEG_00858.2,UNCHANGED,
            FVEG_00859.3,FVEG_00859.2,UNCHANGED,
            FVEG_00860.3,FVEG_00860.2,UNCHANGED,
            FVEG_00861.3,FVEG_00861.2,UNCHANGED,
            FVEG_00862.3,FVEG_00862.2,UNCHANGED,
            FVEG_00863.3,FVEG_00863.2,UNCHANGED,
            FVEG_00864.3,FVEG_00864.2,UNCHANGED,
            FVEG_00865.3,FVEG_00865.2,UNCHANGED,
            FVEG_00866.3,FVEG_00866.2,UNCHANGED,
            FVEG_00867.3,FVEG_00867.2,UNCHANGED,
            FVEG_00868.3,FVEG_00868.2,UNCHANGED,
            FVEG_00869.3,FVEG_00869.2,UNCHANGED,
            FVEG_00870.3,FVEG_00870.2,UNCHANGED,
            FVEG_00871.3,FVEG_00871.2,UNCHANGED,
            FVEG_00872.3,FVEG_00872.2,UNCHANGED,
            FVEG_00873.3,FVEG_00873.2,UNCHANGED,
            FVEG_00874.3,FVEG_00874.2,UNCHANGED,
            FVEG_00875.3,FVEG_00875.2,UNCHANGED,
            FVEG_00876.3,FVEG_00876.2,UNCHANGED,
            FVEG_00877.3,FVEG_00877.2,UNCHANGED,
            FVEG_00878.3,FVEG_00878.2,UNCHANGED,
            FVEG_00879.3,FVEG_00879.2,UNCHANGED,
            FVEG_00880.3,FVEG_00880.2,UNCHANGED,
            FVEG_00881.3,FVEG_00881.2,UNCHANGED,
            FVEG_00882.3,FVEG_00882.2,UNCHANGED,
            FVEG_00883.3,FVEG_00883.2,UNCHANGED,
            FVEG_00884.3,FVEG_00884.2,UNCHANGED,
            FVEG_00885.3,FVEG_00885.2,UNCHANGED,
            FVEG_00886.3,FVEG_00886.2,UNCHANGED,
            FVEG_00887.3,FVEG_00887.2,UNCHANGED,
            FVEG_00888.3,FVEG_00888.2,UNCHANGED,
            FVEG_00889.3,FVEG_00889.2,UNCHANGED,
            FVEG_00890.3,FVEG_00890.2,UNCHANGED,
            FVEG_00891.3,FVEG_00891.2,UNCHANGED,
            FVEG_00892.3,FVEG_00892.2,UNCHANGED,
            FVEG_00893.3,FVEG_00893.2,UNCHANGED,
            FVEG_00894.3,FVEG_00894.2,UNCHANGED,
            FVEG_00895.3,FVEG_00895.2,UNCHANGED,
            FVEG_00896.3,FVEG_00896.2,UNCHANGED,
            FVEG_00897.3,FVEG_00897.2,UNCHANGED,
            FVEG_00898.3,FVEG_00898.2,UNCHANGED,
            FVEG_00899.3,FVEG_00899.2,UNCHANGED,
            FVEG_00900.3,FVEG_00900.2,UNCHANGED,
            FVEG_00901.3,FVEG_00901.2,UNCHANGED,
            FVEG_00902.3,FVEG_00902.2,UNCHANGED,
