#OLD_LOCUS,NEW_LOCUS,UPDATE_TYPE,UPDATE_DETAIL
            FOXG_00457.2,FOXG_00457.2,UNCHANGED,
            FOXG_00458.2,FOXG_00458.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00459.2,FOXG_00459.2,UNCHANGED,
            FOXG_00460.2,FOXG_00460.2,UNCHANGED,
            FOXG_00461.2,FOXG_00461.2,UNCHANGED,
            FOXG_00462.2,FOXG_00462.2,UNCHANGED,
            FOXG_00463.2,FOXG_00463.2,UNCHANGED,
            FOXG_00464.2,FOXG_00464.2,UNCHANGED,
            FOXG_00465.2,FOXG_00465.2,UNCHANGED,
            FOXG_00466.2,FOXG_00466.2,UNCHANGED,
            FOXG_00467.2,FOXG_00467.2,UNCHANGED,
            FOXG_00468.2,FOXG_00468.2,UNCHANGED,
            FOXG_00469.2,FOXG_00469.2,UNCHANGED,
            FOXG_00470.2,FOXG_00470.2,UNCHANGED,
            FOXG_00471.2,FOXG_00471.2,UNCHANGED,
            FOXG_00472.2,FOXG_00472.2,UNCHANGED,
            FOXG_00473.2,FOXG_00473.2,UNCHANGED,
            FOXG_00474.2,FOXG_00474.2,UNCHANGED,
            FOXG_00475.2,FOXG_00475.2,UNCHANGED,
            FOXG_00476.2,FOXG_00476.2,UNCHANGED,
            FOXG_00477.2,FOXG_00477.2,UNCHANGED,
            FOXG_00478.2,FOXG_00478.2,UNCHANGED,
            FOXG_00479.2,FOXG_00479.2,UNCHANGED,
            FOXG_00480.2,FOXG_00480.2,UNCHANGED,
            FOXG_00481.2,FOXG_00481.2,UNCHANGED,
            FOXG_00482.2,FOXG_00482.2,UNCHANGED,
            FOXG_00483.2,FOXG_00483.2,UNCHANGED,
            FOXG_00484.2,FOXG_00484.2,UNCHANGED,
            FOXG_00485.2,FOXG_00485.2,UNCHANGED,
            FOXG_00486.2,FOXG_00486.2,UNCHANGED,
            FOXG_00487.2,FOXG_00487.2,UNCHANGED,
            FOXG_00488.2,FOXG_00488.2,UNCHANGED,
            FOXG_00489.2,FOXG_00489.2,UNCHANGED,
            FOXG_00490.2,FOXG_00490.2,UNCHANGED,
            FOXG_00491.2,FOXG_00491.2,UNCHANGED,
            FOXG_00492.2,FOXG_00492.2,UNCHANGED,
            FOXG_00493.2,FOXG_00493.2,CHANGE,SHIFT
            FOXG_00494.2,FOXG_00494.2,UNCHANGED,
            FOXG_00495.2,FOXG_00495.2,UNCHANGED,
            FOXG_00496.2,FOXG_00496.2,UNCHANGED,
            FOXG_00497.2,FOXG_00497.2,UNCHANGED,
            FOXG_00498.2,FOXG_00498.2,UNCHANGED,
            FOXG_00499.2,FOXG_00499.2,UNCHANGED,
            FOXG_00500.2,FOXG_00500.2,UNCHANGED,
            FOXG_00501.2,FOXG_00501.2,UNCHANGED,
            FOXG_00502.2,FOXG_00502.2,UNCHANGED,
            FOXG_00503.2,FOXG_00503.2,CHANGE,TRUNCATED_NEW_START
            FOXG_00504.2,FOXG_00504.2,UNCHANGED,
            FOXG_00505.2,FOXG_00505.2,UNCHANGED,
            FOXG_00506.2,FOXG_00506.2,UNCHANGED,
            FOXG_00507.2,FOXG_00507.2,UNCHANGED,
            FOXG_00508.2,FOXG_00508.2,UNCHANGED,
            FOXG_00509.2,FOXG_00509.2,UNCHANGED,
            FOXG_00510.2,FOXG_00510.2,UNCHANGED,
            FOXG_00511.2,FOXG_00511.2,UNCHANGED,
            FOXG_00512.2,FOXG_00512.2,UNCHANGED,
            FOXG_00513.2,FOXG_17736.2,MERGE,
            FOXG_00514.2,FOXG_17736.2,MERGE,
            FOXG_00515.2,FOXG_00515.2,UNCHANGED,
            FOXG_00516.2,FOXG_00516.2,UNCHANGED,
            FOXG_00517.2,FOXG_00517.2,UNCHANGED,
            FOXG_00518.2,FOXG_00518.2,UNCHANGED,
            FOXG_00519.2,FOXG_00519.2,UNCHANGED,
            FOXG_00520.2,FOXG_00520.2,UNCHANGED,
            FOXG_00521.2,FOXG_00521.2,UNCHANGED,
            FOXG_00522.2,FOXG_00522.2,UNCHANGED,
            FOXG_00523.2,FOXG_00523.2,CHANGE,EVIDENCE_CHANGED
            FOXG_00524.2,FOXG_00524.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00525.2,FOXG_00525.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00526.2,FOXG_00526.2,UNCHANGED,
            FOXG_00527.2,FOXG_00527.2,UNCHANGED,
            FOXG_00528.2,FOXG_00528.2,UNCHANGED,
            FOXG_00529.2,FOXG_00529.2,UNCHANGED,
            FOXG_00530.2,FOXG_00530.2,UNCHANGED,
            FOXG_00531.2,FOXG_00531.2,UNCHANGED,
            FOXG_00532.2,FOXG_00532.2,UNCHANGED,
            FOXG_00533.2,FOXG_00533.2,UNCHANGED,
            FOXG_00534.2,FOXG_00534.2,UNCHANGED,
            FOXG_00535.2,FOXG_00535.2,UNCHANGED,
            FOXG_00536.2,FOXG_00536.2,UNCHANGED,
            FOXG_00537.2,FOXG_00537.2,UNCHANGED,
            FOXG_00538.2,FOXG_00538.2,UNCHANGED,
            FOXG_00539.2,FOXG_00539.2,UNCHANGED,
            FOXG_00540.2,FOXG_00540.2,UNCHANGED,
            FOXG_00541.2,FOXG_00541.2,UNCHANGED,
            FOXG_00542.2,FOXG_00542.2,UNCHANGED,
            FOXG_00543.2,FOXG_00543.2,UNCHANGED,
            FOXG_00544.2,FOXG_00544.2,UNCHANGED,
            FOXG_00545.2,FOXG_00545.2,UNCHANGED,
            FOXG_00546.2,FOXG_00546.2,UNCHANGED,
            FOXG_00547.2,FOXG_00547.2,UNCHANGED,
            FOXG_00548.2,FOXG_00548.2,UNCHANGED,
            FOXG_00549.2,FOXG_00549.2,UNCHANGED,
            FOXG_00550.2,FOXG_00550.2,UNCHANGED,
            FOXG_00551.2,FOXG_00551.2,UNCHANGED,
            FOXG_00552.2,FOXG_00552.2,UNCHANGED,
            FOXG_00553.2,FOXG_00553.2,UNCHANGED,
            FOXG_00554.2,FOXG_00554.2,UNCHANGED,
            FOXG_00555.2,FOXG_00555.2,UNCHANGED,
            FOXG_00556.2,FOXG_00556.2,UNCHANGED,
            FOXG_00557.2,FOXG_00557.2,UNCHANGED,
            FOXG_00558.2,FOXG_00558.2,UNCHANGED,
            FOXG_00559.2,FOXG_00559.2,UNCHANGED,
            FOXG_00560.2,FOXG_00560.2,UNCHANGED,
            FOXG_00561.2,FOXG_00561.2,UNCHANGED,
            FOXG_00562.2,FOXG_00562.2,UNCHANGED,
            FOXG_00563.2,FOXG_00563.2,UNCHANGED,
            FOXG_00564.2,FOXG_00564.2,CHANGE,EXTENDED_NEW_STOP
            FOXG_00565.2,FOXG_00565.2,UNCHANGED,
            FOXG_00566.2,FOXG_00566.2,UNCHANGED,
            FOXG_00567.2,FOXG_00567.2,UNCHANGED,
            FOXG_00568.2,FOXG_00568.2,UNCHANGED,
            FOXG_00569.2,FOXG_00569.2,UNCHANGED,
            FOXG_00570.2,FOXG_00570.2,UNCHANGED,
            FOXG_00571.2,FOXG_00571.2,UNCHANGED,
            FOXG_00572.2,FOXG_00572.2,UNCHANGED,
            FOXG_00573.2,FOXG_00573.2,UNCHANGED,
            FOXG_00574.2,FOXG_00574.2,UNCHANGED,
            FOXG_00575.2,FOXG_00575.2,UNCHANGED,
            FOXG_00576.2,FOXG_00576.2,UNCHANGED,
            FOXG_00577.2,FOXG_00577.2,UNCHANGED,
            FOXG_00578.2,FOXG_00578.2,UNCHANGED,
            FOXG_00579.2,FOXG_00579.2,UNCHANGED,
            FOXG_00580.2,FOXG_00580.2,UNCHANGED,
            FOXG_00581.2,FOXG_00581.2,UNCHANGED,
            FOXG_00582.2,FOXG_00582.2,UNCHANGED,
            FOXG_00583.2,FOXG_00583.2,UNCHANGED,
            FOXG_00584.2,FOXG_00584.2,UNCHANGED,
            FOXG_00585.2,FOXG_00585.2,UNCHANGED,
            FOXG_00586.2,FOXG_00586.2,UNCHANGED,
            FOXG_00587.2,FOXG_00587.2,UNCHANGED,
            FOXG_00588.2,FOXG_00588.2,UNCHANGED,
            FOXG_00589.2,FOXG_00589.2,UNCHANGED,
            FOXG_00590.2,FOXG_00590.2,UNCHANGED,
            FOXG_00591.2,FOXG_00591.2,UNCHANGED,
            FOXG_00592.2,FOXG_00592.2,UNCHANGED,
            FOXG_00593.2,FOXG_00593.2,UNCHANGED,
            FOXG_00594.2,FOXG_00594.2,UNCHANGED,
            FOXG_00595.2,FOXG_00595.2,UNCHANGED,
            FOXG_00596.2,FOXG_00596.2,UNCHANGED,
            FOXG_00597.2,FOXG_00597.2,UNCHANGED,
            FOXG_00598.2,FOXG_00598.2,UNCHANGED,
            FOXG_00599.2,FOXG_00599.2,CHANGE,TRUNCATED
            FOXG_00600.2,FOXG_00600.2,UNCHANGED,
            FOXG_00601.2,FOXG_00601.2,UNCHANGED,
            FOXG_00602.2,FOXG_00602.2,UNCHANGED,
            FOXG_00603.2,FOXG_00603.2,UNCHANGED,
            FOXG_00604.2,FOXG_00604.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00605.2,FOXG_00605.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00606.2,FOXG_00606.2,UNCHANGED,
            FOXG_00607.2,FOXG_00607.2,UNCHANGED,
            FOXG_00608.2,FOXG_00608.2,UNCHANGED,
            FOXG_00609.2,FOXG_00609.2,UNCHANGED,
            FOXG_00610.2,FOXG_00610.2,UNCHANGED,
            FOXG_00611.2,,DELETE,
            FOXG_00612.2,FOXG_00612.2,UNCHANGED,
            FOXG_00613.2,FOXG_00613.2,UNCHANGED,
            FOXG_00614.2,FOXG_00614.2,UNCHANGED,
            FOXG_00615.2,FOXG_00615.2,UNCHANGED,
            FOXG_00616.2,FOXG_00616.2,UNCHANGED,
            FOXG_00617.2,FOXG_00617.2,UNCHANGED,
            FOXG_00618.2,FOXG_00618.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00619.2,FOXG_00619.2,UNCHANGED,
            FOXG_00620.2,FOXG_00620.2,UNCHANGED,
            FOXG_00621.2,FOXG_00621.2,UNCHANGED,
            FOXG_00622.2,FOXG_00622.2,UNCHANGED,
            FOXG_00623.2,FOXG_00623.2,UNCHANGED,
            FOXG_00624.2,FOXG_00624.2,UNCHANGED,
            FOXG_00625.2,FOXG_00625.2,UNCHANGED,
            FOXG_00626.2,FOXG_00626.2,UNCHANGED,
            FOXG_00627.2,FOXG_00627.2,UNCHANGED,
            FOXG_00628.2,FOXG_00628.2,UNCHANGED,
            FOXG_00629.2,FOXG_00629.2,UNCHANGED,
            FOXG_00630.2,FOXG_00630.2,UNCHANGED,
            FOXG_00631.2,FOXG_00631.2,UNCHANGED,
            FOXG_00632.2,FOXG_00632.2,UNCHANGED,
            FOXG_00633.2,FOXG_00633.2,UNCHANGED,
            FOXG_00634.2,FOXG_00634.2,UNCHANGED,
            FOXG_00635.2,FOXG_00635.2,UNCHANGED,
            FOXG_00636.2,FOXG_00636.2,UNCHANGED,
            FOXG_00637.2,FOXG_00637.2,UNCHANGED,
            FOXG_00638.2,FOXG_00638.2,UNCHANGED,
            FOXG_00639.2,FOXG_00639.2,UNCHANGED,
            FOXG_00640.2,FOXG_00640.2,UNCHANGED,
            FOXG_00641.2,FOXG_00641.2,CHANGE,EVIDENCE_CHANGED
            FOXG_00642.2,FOXG_00642.2,UNCHANGED,
            FOXG_00643.2,FOXG_00643.2,UNCHANGED,
            FOXG_00644.2,FOXG_00644.2,UNCHANGED,
            FOXG_00645.2,FOXG_00645.2,UNCHANGED,
            FOXG_00646.2,FOXG_00646.2,UNCHANGED,
            FOXG_00647.2,FOXG_00647.2,UNCHANGED,
            FOXG_00648.2,FOXG_00648.2,UNCHANGED,
            FOXG_00649.2,FOXG_00649.2,UNCHANGED,
            FOXG_00650.2,FOXG_00650.2,UNCHANGED,
            FOXG_00651.2,FOXG_00651.2,UNCHANGED,
            FOXG_00652.2,FOXG_00652.2,UNCHANGED,
            FOXG_00653.2,FOXG_00653.2,UNCHANGED,
            FOXG_00654.2,FOXG_00654.2,UNCHANGED,
            FOXG_00655.2,FOXG_00655.2,UNCHANGED,
            FOXG_00656.2,FOXG_00656.2,UNCHANGED,
            FOXG_00657.2,FOXG_00657.2,UNCHANGED,
            FOXG_00658.2,FOXG_00658.2,UNCHANGED,
            FOXG_00659.2,FOXG_00659.2,UNCHANGED,
            FOXG_00660.2,FOXG_00660.2,UNCHANGED,
            FOXG_00661.2,FOXG_00661.2,UNCHANGED,
            FOXG_00662.2,FOXG_00662.2,UNCHANGED,
            FOXG_00663.2,FOXG_00663.2,UNCHANGED,
            FOXG_00664.2,FOXG_00664.2,UNCHANGED,
            FOXG_00665.2,FOXG_00665.2,UNCHANGED,
            FOXG_00666.2,FOXG_00666.2,UNCHANGED,
            FOXG_00667.2,FOXG_00667.2,UNCHANGED,
            FOXG_00668.2,FOXG_00668.2,UNCHANGED,
            FOXG_00669.2,FOXG_00669.2,UNCHANGED,
            FOXG_00670.2,FOXG_00670.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00671.2,FOXG_00671.2,UNCHANGED,
            FOXG_00672.2,FOXG_00672.2,UNCHANGED,
            FOXG_00673.2,FOXG_00673.2,UNCHANGED,
            FOXG_00674.2,FOXG_00674.2,UNCHANGED,
            FOXG_00675.2,FOXG_00675.2,UNCHANGED,
            FOXG_00676.2,FOXG_00676.2,UNCHANGED,
            FOXG_00677.2,FOXG_00677.2,UNCHANGED,
            FOXG_00678.2,FOXG_00678.2,UNCHANGED,
            FOXG_00679.2,FOXG_00679.2,UNCHANGED,
            FOXG_00680.2,FOXG_00680.2,UNCHANGED,
            FOXG_00681.2,FOXG_00681.2,UNCHANGED,
            FOXG_00682.2,FOXG_00682.2,UNCHANGED,
            FOXG_00683.2,FOXG_00683.2,UNCHANGED,
            FOXG_00684.2,FOXG_00684.2,UNCHANGED,
            FOXG_00685.2,FOXG_00685.2,UNCHANGED,
            FOXG_00686.2,FOXG_00686.2,UNCHANGED,
            FOXG_00687.2,FOXG_00687.2,UNCHANGED,
            FOXG_00688.2,FOXG_00688.2,UNCHANGED,
            FOXG_00689.2,FOXG_00689.2,UNCHANGED,
            FOXG_00690.2,FOXG_00690.2,UNCHANGED,
            FOXG_00691.2,FOXG_00691.2,CHANGE,EVIDENCE_CHANGED
            FOXG_00692.2,FOXG_00692.2,UNCHANGED,
            FOXG_00693.2,FOXG_00693.2,UNCHANGED,
            FOXG_00694.2,FOXG_00694.2,UNCHANGED,
            FOXG_00695.2,FOXG_00695.2,UNCHANGED,
            FOXG_00696.2,FOXG_00696.2,UNCHANGED,
            FOXG_00697.2,FOXG_00697.2,UNCHANGED,
            FOXG_00698.2,FOXG_00698.2,UNCHANGED,
            FOXG_00699.2,FOXG_00699.2,UNCHANGED,
            FOXG_00700.2,FOXG_00700.2,UNCHANGED,
            FOXG_00701.2,FOXG_00701.2,UNCHANGED,
            FOXG_00702.2,FOXG_00702.2,UNCHANGED,
            FOXG_00703.2,FOXG_00703.2,UNCHANGED,
            FOXG_00704.2,FOXG_00704.2,UNCHANGED,
            FOXG_00705.2,FOXG_00705.2,UNCHANGED,
            FOXG_00706.2,FOXG_00706.2,UNCHANGED,
            FOXG_00707.2,FOXG_00707.2,UNCHANGED,
            FOXG_00708.2,FOXG_00708.2,UNCHANGED,
            FOXG_00709.2,FOXG_00709.2,UNCHANGED,
            FOXG_00710.2,FOXG_00710.2,UNCHANGED,
            FOXG_00711.2,FOXG_00711.2,UNCHANGED,
            FOXG_00712.2,FOXG_00712.2,UNCHANGED,
            FOXG_00713.2,FOXG_00713.2,UNCHANGED,
            FOXG_00714.2,FOXG_00714.2,UNCHANGED,
            FOXG_00715.2,FOXG_00715.2,UNCHANGED,
            FOXG_00716.2,FOXG_00716.2,UNCHANGED,
            FOXG_00717.2,FOXG_00717.2,UNCHANGED,
            FOXG_00718.2,FOXG_00718.2,UNCHANGED,
            FOXG_00719.2,FOXG_00719.2,UNCHANGED,
            FOXG_00720.2,FOXG_00720.2,UNCHANGED,
            FOXG_00721.2,FOXG_00721.2,UNCHANGED,
            FOXG_00722.2,FOXG_00722.2,UNCHANGED,
            FOXG_00723.2,FOXG_00723.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00724.2,FOXG_00724.2,UNCHANGED,
            FOXG_00725.2,FOXG_00725.2,UNCHANGED,
            FOXG_00726.2,FOXG_00726.2,UNCHANGED,
            FOXG_00727.2,FOXG_00727.2,UNCHANGED,
            FOXG_00728.2,FOXG_00728.2,CHANGE,SHIFT
            FOXG_00729.2,FOXG_00729.2,CHANGE,TRUNCATED_NEW_START
            FOXG_00730.2,FOXG_00730.2,UNCHANGED,
            FOXG_00731.2,FOXG_00731.2,UNCHANGED,
            FOXG_00732.2,FOXG_00732.2,UNCHANGED,
            FOXG_00733.2,FOXG_00733.2,UNCHANGED,
            FOXG_00734.2,FOXG_00734.2,UNCHANGED,
            FOXG_00735.2,FOXG_00735.2,UNCHANGED,
            FOXG_00736.2,FOXG_00736.2,UNCHANGED,
            FOXG_00737.2,FOXG_00737.2,UNCHANGED,
            FOXG_00738.2,FOXG_00738.2,UNCHANGED,
            FOXG_00739.2,FOXG_00739.2,UNCHANGED,
            FOXG_00740.2,FOXG_00740.2,UNCHANGED,
            FOXG_00741.2,FOXG_00741.2,UNCHANGED,
            FOXG_00742.2,FOXG_00742.2,UNCHANGED,
            FOXG_00743.2,FOXG_00743.2,UNCHANGED,
            FOXG_00744.2,FOXG_00744.2,UNCHANGED,
            FOXG_00745.2,FOXG_00745.2,UNCHANGED,
            FOXG_00746.2,FOXG_00746.2,UNCHANGED,
            FOXG_00747.2,FOXG_00747.2,UNCHANGED,
            FOXG_00748.2,FOXG_00748.2,UNCHANGED,
            FOXG_00749.2,FOXG_00749.2,UNCHANGED,
            FOXG_00750.2,FOXG_00750.2,UNCHANGED,
            FOXG_00751.2,FOXG_00751.2,UNCHANGED,
            FOXG_00752.2,FOXG_00752.2,UNCHANGED,
            FOXG_00753.2,FOXG_00753.2,UNCHANGED,
            FOXG_00754.2,FOXG_00754.2,UNCHANGED,
            FOXG_00755.2,FOXG_00755.2,UNCHANGED,
            FOXG_00756.2,FOXG_00756.2,UNCHANGED,
            FOXG_00757.2,FOXG_00757.2,UNCHANGED,
            FOXG_00758.2,FOXG_00758.2,UNCHANGED,
            FOXG_00759.2,FOXG_00759.2,UNCHANGED,
            FOXG_00760.2,FOXG_00760.2,UNCHANGED,
            FOXG_00761.2,FOXG_00761.2,UNCHANGED,
            FOXG_00762.2,FOXG_00762.2,UNCHANGED,
            FOXG_00763.2,FOXG_00763.2,UNCHANGED,
            FOXG_00764.2,FOXG_00764.2,UNCHANGED,
            FOXG_00765.2,FOXG_00765.2,UNCHANGED,
            FOXG_00766.2,FOXG_00766.2,UNCHANGED,
            FOXG_00767.2,FOXG_00767.2,UNCHANGED,
            FOXG_00768.2,FOXG_00768.2,UNCHANGED,
            FOXG_00769.2,FOXG_00769.2,UNCHANGED,
            FOXG_00770.2,FOXG_00770.2,UNCHANGED,
            FOXG_00771.2,FOXG_00771.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00772.2,FOXG_00772.2,UNCHANGED,
            FOXG_00773.2,FOXG_00773.2,UNCHANGED,
            FOXG_00774.2,FOXG_00774.2,UNCHANGED,
            FOXG_00775.2,FOXG_00775.2,UNCHANGED,
            FOXG_00776.2,FOXG_00776.2,UNCHANGED,
            FOXG_00777.2,FOXG_00777.2,UNCHANGED,
            FOXG_00778.2,FOXG_00778.2,UNCHANGED,
            FOXG_00779.2,FOXG_00779.2,UNCHANGED,
            FOXG_00780.2,FOXG_00780.2,UNCHANGED,
            FOXG_00781.2,FOXG_00781.2,UNCHANGED,
            FOXG_00782.2,FOXG_00782.2,UNCHANGED,
            FOXG_00783.2,FOXG_00783.2,UNCHANGED,
            FOXG_00784.2,FOXG_00784.2,UNCHANGED,
            FOXG_00785.2,FOXG_00785.2,UNCHANGED,
            FOXG_00786.2,FOXG_00786.2,UNCHANGED,
            FOXG_00787.2,FOXG_00787.2,UNCHANGED,
            FOXG_00788.2,FOXG_00788.2,UNCHANGED,
            FOXG_00789.2,FOXG_00789.2,UNCHANGED,
            FOXG_00790.2,FOXG_00790.2,UNCHANGED,
            FOXG_00791.2,FOXG_00791.2,UNCHANGED,
            FOXG_00792.2,FOXG_00792.2,UNCHANGED,
            FOXG_00793.2,FOXG_00793.2,UNCHANGED,
            FOXG_00794.2,FOXG_00794.2,UNCHANGED,
            FOXG_00795.2,FOXG_00795.2,UNCHANGED,
            FOXG_00796.2,FOXG_00796.2,UNCHANGED,
            FOXG_00797.2,FOXG_00797.2,UNCHANGED,
            FOXG_00798.2,FOXG_00798.2,CHANGE,TRUNCATED_NEW_STOP
            FOXG_00799.2,FOXG_00799.2,UNCHANGED,
            FOXG_00800.2,FOXG_00800.2,UNCHANGED,
            FOXG_00801.2,FOXG_00801.2,UNCHANGED,
            FOXG_00802.2,FOXG_00802.2,UNCHANGED,
            FOXG_00803.2,FOXG_00803.2,UNCHANGED,
            FOXG_00804.2,FOXG_00804.2,UNCHANGED,
            FOXG_00805.2,FOXG_00805.2,UNCHANGED,
            FOXG_00806.2,FOXG_00806.2,UNCHANGED,
            FOXG_00807.2,FOXG_00807.2,UNCHANGED,
            FOXG_00808.2,FOXG_00808.2,UNCHANGED,
            FOXG_00809.2,FOXG_00809.2,UNCHANGED,
            FOXG_00810.2,FOXG_00810.2,UNCHANGED,
            FOXG_00811.2,FOXG_00811.2,UNCHANGED,
            FOXG_00812.2,FOXG_00812.2,UNCHANGED,
            FOXG_00813.2,FOXG_00813.2,UNCHANGED,
            FOXG_00814.2,FOXG_00814.2,UNCHANGED,
            FOXG_00815.2,FOXG_00815.2,UNCHANGED,
            FOXG_00816.2,FOXG_00816.2,UNCHANGED,
            FOXG_00817.2,FOXG_00817.2,UNCHANGED,
            FOXG_00818.2,FOXG_00818.2,UNCHANGED,
            FOXG_00819.2,FOXG_00819.2,UNCHANGED,
            FOXG_00820.2,FOXG_00820.2,CHANGE,EVIDENCE_CHANGED
            FOXG_00821.2,FOXG_00821.2,UNCHANGED,
            FOXG_00822.2,FOXG_00822.2,UNCHANGED,
            FOXG_00823.2,FOXG_00823.2,UNCHANGED,
            FOXG_00824.2,FOXG_00824.2,UNCHANGED,
            FOXG_00825.2,FOXG_00825.2,UNCHANGED,
            FOXG_00826.2,FOXG_00826.2,UNCHANGED,
            FOXG_00827.2,FOXG_00827.2,UNCHANGED,
            FOXG_00828.2,FOXG_00828.2,UNCHANGED,
            FOXG_00829.2,FOXG_00829.2,UNCHANGED,
            FOXG_00830.2,FOXG_00830.2,UNCHANGED,
            FOXG_00831.2,FOXG_00831.2,UNCHANGED,
            FOXG_00832.2,FOXG_00832.2,UNCHANGED,
            FOXG_00833.2,FOXG_00833.2,UNCHANGED,
            FOXG_00834.2,FOXG_00834.2,UNCHANGED,
            FOXG_00835.2,FOXG_00835.2,UNCHANGED,
            FOXG_00836.2,FOXG_00836.2,UNCHANGED,
            FOXG_00837.2,FOXG_00837.2,UNCHANGED,
            FOXG_00838.2,FOXG_00838.2,UNCHANGED,
            FOXG_00839.2,FOXG_00839.2,UNCHANGED,
            FOXG_00840.2,FOXG_00840.2,UNCHANGED,
            FOXG_00841.2,FOXG_00841.2,UNCHANGED,
            FOXG_00842.2,FOXG_00842.2,UNCHANGED,
            FOXG_00843.2,FOXG_00843.2,UNCHANGED,
            FOXG_00844.2,FOXG_00844.2,UNCHANGED,
            FOXG_00845.2,FOXG_00845.2,UNCHANGED,
            FOXG_00846.2,FOXG_00846.2,UNCHANGED,
            FOXG_00847.2,FOXG_00847.2,UNCHANGED,
            FOXG_00848.2,FOXG_00848.2,UNCHANGED,
            FOXG_00849.2,FOXG_00849.2,UNCHANGED,
            FOXG_00850.2,FOXG_00850.2,UNCHANGED,
            FOXG_00851.2,FOXG_00851.2,UNCHANGED,
            FOXG_00852.2,FOXG_00852.2,UNCHANGED,
            FOXG_00853.2,FOXG_00853.2,UNCHANGED,
            FOXG_00854.2,FOXG_00854.2,UNCHANGED,
            FOXG_00855.2,FOXG_00855.2,UNCHANGED,
            FOXG_00856.2,FOXG_00856.2,CHANGE,TRUNCATED_NEW_START
            FOXG_00857.2,FOXG_00857.2,UNCHANGED,
            FOXG_00858.2,FOXG_00858.2,UNCHANGED,
            FOXG_00859.2,FOXG_00859.2,UNCHANGED,
            FOXG_00860.2,,DELETE,
            FOXG_00861.2,FOXG_00861.2,UNCHANGED,
            FOXG_00862.2,FOXG_00862.2,UNCHANGED,
            FOXG_00863.2,FOXG_00863.2,UNCHANGED,
            FOXG_00864.2,FOXG_00864.2,UNCHANGED,
            FOXG_00865.2,FOXG_00865.2,UNCHANGED,
            FOXG_00866.2,FOXG_00866.2,UNCHANGED,
            FOXG_00867.2,FOXG_00867.2,UNCHANGED,
            FOXG_00868.2,FOXG_00868.2,UNCHANGED,
            FOXG_00869.2,FOXG_00869.2,UNCHANGED,
            FOXG_00870.2,FOXG_00870.2,UNCHANGED,
            FOXG_00871.2,FOXG_00871.2,UNCHANGED,
            FOXG_00872.2,FOXG_00872.2,UNCHANGED,
            FOXG_00873.2,FOXG_00873.2,UNCHANGED,
            FOXG_00874.2,FOXG_00874.2,UNCHANGED,
            FOXG_00875.2,FOXG_00875.2,UNCHANGED,
            FOXG_00876.2,FOXG_00876.2,UNCHANGED,
            FOXG_00877.2,FOXG_00877.2,UNCHANGED,
            FOXG_00878.2,FOXG_00878.2,UNCHANGED,
            FOXG_00879.2,FOXG_00879.2,UNCHANGED,
            FOXG_00880.2,FOXG_00880.2,UNCHANGED,
            FOXG_00881.2,FOXG_00881.2,UNCHANGED,
            FOXG_00882.2,FOXG_00882.2,UNCHANGED,
            FOXG_00883.2,FOXG_00883.2,UNCHANGED,
            FOXG_00884.2,FOXG_00884.2,UNCHANGED,
            FOXG_00885.2,FOXG_00885.2,UNCHANGED,
            FOXG_00886.2,FOXG_00886.2,UNCHANGED,
            FOXG_00887.2,FOXG_00887.2,UNCHANGED,
            FOXG_00888.2,FOXG_00888.2,UNCHANGED,
            FOXG_00889.2,FOXG_00889.2,UNCHANGED,
            FOXG_00890.2,FOXG_00890.2,UNCHANGED,
            FOXG_00891.2,FOXG_00891.2,UNCHANGED,
